Name,chrom,strand,tss,l2_FLvsAD,l2_ADvsFL,cE,tE,cW,tW,cY,tY,pE,pW,pY
Cacna2d4,chr6,+,119236523,1.76984936016,,29,9,16,2,27,2,0.763157894736842,0.64,0.931034482758621
Lrtm2,chr6,-,119330765,,2.66213003793,1,92,1,77,1,31,0.010752688172043,0.010752688172043,0.03125
Adipor2,chr6,-,119417527,-0.282333657270658,,81,42,55,28,64,49,0.658536585365854,0.567010309278351,0.566371681415929
Wnt5b,chr6,-,119544346,3.15354613413,,37,31,36,2,20,24,0.544117647058824,0.537313432835821,0.454545454545455
Il17ra,chr6,+,120463196,0.515625681284,,63,255,46,186,114,273,0.19811320754717,0.152823920265781,0.294573643410853
Cecr2,chr6,+,120666313,9.51418575332,-5.86564015975487,0,87,3,85,0,32,0,0.0333333333333333,0
Atp6v1e1,chr6,-,120822697,-0.333570383161192,,84,104,59,93,75,127,0.446808510638298,0.361963190184049,0.371287128712871
Bcl2l13,chr6,+,120836229,,-0.87058382671383,86,134,66,141,39,96,0.390909090909091,0.33,0.288888888888889
Bid,chr6,-,120916823,-0.444013272922668,,14,0,9,0,8,0,1,1,1
Mical3,chr6,-,121131021,0.522266205624,,20,35,23,35,37,29,0.363636363636364,0.396551724137931,0.560606060606061
Pex26,chr6,+,121183666,-0.636175534892878,,6,26,6,20,2,15,0.1875,0.1875,0.117647058823529
Tuba8,chr6,+,121210733,-2.90043074493755,1.76815741265,2,134,7,141,1,121,0.0147058823529412,0.049645390070922,0.00819672131147541
Usp18,chr6,+,121245905,-0.987318733237551,,82,81,59,109,22,121,0.503067484662577,0.421428571428571,0.153846153846154
Slc6a13,chr6,+,121300287,1.13193811534,,120,32,104,19,93,21,0.789473684210526,0.764705882352941,0.81578947368421
A2m,chr6,+,121636172,4.97192249117,,90,95,69,43,100,72,0.486486486486487,0.420731707317073,0.581395348837209
Mug1,chr6,+,121838540,5.00830729434,,89,4,101,4,92,4,0.956989247311828,0.961904761904762,0.958333333333333
M6pr,chr6,+,122308719,-0.735757618321827,,43,38,90,72,110,72,0.530864197530864,0.703125,0.604395604395604
Phc1,chr6,-,122340226,0.563711278689,,0,295,0,349,6,213,0,0,0.0273972602739726
Gdf3,chr6,-,122610086,3.94366718671,,101,63,120,36,103,44,0.615853658536585,0.655737704918033,0.700680272108844
Slc2a3,chr6,-,122742744,-0.799588326367765,,7,165,20,192,7,168,0.0406976744186047,0.108108108108108,0.04
Foxj2,chr6,+,122820183,,1.36102516719,22,56,7,51,4,70,0.282051282051282,0.111111111111111,0.0540540540540541
C3ar1,chr6,-,122856156,,-8.91488998868192,34,5,26,1,55,6,0.871794871794872,0.838709677419355,0.901639344262295
Necap1,chr6,+,122874556,-0.425766379219201,,39,12,83,14,64,13,0.764705882352941,0.873684210526316,0.831168831168831
Clec4a1,chr6,+,122921847,,-9.36506115013107,181,6,186,9,200,10,0.967914438502674,0.96875,0.952380952380952
Clec4a3,chr6,+,122952514,,-4.65052564174944,148,28,148,41,158,27,0.840909090909091,0.840909090909091,0.854054054054054
Clec4a2,chr6,+,123122689,,-9.06764868953913,119,4,84,2,99,1,0.967479674796748,0.954545454545455,0.99
Clec4n,chr6,+,123229842,,-8.52937542380412,7,10,4,15,12,11,0.411764705882353,0.285714285714286,0.521739130434783
Clec4d,chr6,+,123262106,-2.07328282020509,,9,9,0,16,15,20,0.5,0,0.428571428571429
Clec4e,chr6,-,123289870,-0.994173371051183,-2.10395904350501,56,18,50,15,51,52,0.756756756756757,0.735294117647059,0.495145631067961
Cd163,chr6,+,124304650,-5.9961932351123,,86,5,66,2,62,2,0.945054945054945,0.929577464788732,0.96875
Clstn3,chr6,-,124464783,1.21064000591,,77,44,47,39,64,37,0.636363636363636,0.516483516483517,0.633663366336634
C1rl,chr6,+,124493112,1.00922538081,1.04638357776,6,0,8,1,0,0,1,1,
C1ra,chr6,+,124512620,,2.85735402934,10,20,14,49,12,47,0.333333333333333,0.411764705882353,0.203389830508475
C1rb,chr6,+,124570429,4.9281317576,,37,26,37,26,57,26,0.587301587301587,0.587301587301587,0.686746987951807
Lpcat3,chr6,+,124663103,-0.429899708975716,-0.779437030088857,6,61,5,81,14,68,0.0895522388059701,0.0757575757575758,0.170731707317073
Emg1,chr6,-,124712177,,-0.799862384610331,8,69,7,64,4,33,0.103896103896104,0.0921052631578947,0.108108108108108
Phb2,chr6,+,124712288,,-1.20119546609909,8,69,7,64,4,33,0.103896103896104,0.0921052631578947,0.108108108108108
Lrrc23,chr6,-,124779726,2.66803035442,,27,131,38,115,39,122,0.170886075949367,0.224852071005917,0.242236024844721
Tpi1,chr6,-,124814157,,-1.14377593734386,22,137,5,104,3,114,0.138364779874214,0.0352112676056338,0.0256410256410256
Usp5,chr6,-,124829483,-0.435833879488294,,3,209,0,274,1,228,0.0141509433962264,0,0.00436681222707424
Cdca3,chr6,+,124830175,,-1.41190029709177,11,148,8,179,12,152,0.0691823899371069,0.0512820512820513,0.0731707317073171
Gpr162,chr6,-,124863982,,2.70128376799,2,36,0,28,0,19,0.0526315789473684,0,0
Cd4,chr6,-,124888199,4.58648088834,,94,0,89,1,76,1,1,1,0.987012987012987
Lag3,chr6,-,124911704,1.68324251536,2.80038714468,69,4,43,0,85,2,0.945205479452055,0.914893617021277,0.977011494252874
Ptms,chr6,-,124917945,-1.12317494031175,1.52913920991,25,80,38,66,40,43,0.238095238095238,0.322033898305085,0.481927710843373
Pianp,chr6,+,124996719,,3.73041326697,1,28,8,46,0,16,0.0344827586206897,0.222222222222222,0
Nop2,chr6,+,125131882,,-0.97065323765513,10,145,15,189,14,185,0.0645161290322581,0.09375,0.0703517587939699
Gapdh,chr6,-,125166466,,-0.898321120351445,6,8,4,18,2,14,0.428571428571429,0.333333333333333,0.125
Ncapd2,chr6,-,125191585,,-1.0490232097154,7,119,13,105,16,60,0.0555555555555556,0.0984848484848485,0.210526315789474
Mrpl51,chr6,+,125192199,,-0.90668313591934,0,126,0,117,0,73,0,0,0
Tapbpl,chr6,-,125231859,,1.04682070201,20,28,10,24,6,38,0.416666666666667,0.263157894736842,0.136363636363636
Ltbr,chr6,-,125313884,-0.462142933706794,,60,14,86,24,41,31,0.810810810810811,0.86,0.569444444444445
Plekhg6,chr6,-,125380503,,1.8119635102,27,5,29,1,14,2,0.84375,0.852941176470588,0.875
Cd9,chr6,-,125494759,-1.68883090840409,1.94403904011,139,87,123,100,62,120,0.615044247787611,0.585714285714286,0.340659340659341
Vwf,chr6,+,125552947,1.03575675862,1.92591838292,91,25,83,19,60,48,0.78448275862069,0.768518518518519,0.555555555555556
Ndufa9,chr6,-,126849143,,-0.892161199028082,101,318,80,359,91,378,0.241050119331742,0.201005025125628,0.194029850746269
Rad51ap1,chr6,-,126939586,-0.320066865136344,,1,133,2,167,0,164,0.00746268656716418,0.0148148148148148,0
Ccnd2,chr6,-,127151047,-0.472679284762714,0.696975242236,0,15,1,18,0,16,0,0.0625,0
9330102E08Rik,chr6,-,128183802,3.0090658505,,39,4,22,4,27,2,0.906976744186047,0.846153846153846,0.931034482758621
Tulp3,chr6,-,128355850,1.11227156226,-1.09453938156944,69,320,103,234,132,283,0.177377892030848,0.243498817966903,0.318072289156627
Rhno1,chr6,-,128362910,0.601505745875,-0.866267785774485,18,38,15,27,21,36,0.321428571428571,0.283018867924528,0.368421052631579
Foxm1,chr6,+,128362993,,-0.726974393723622,18,38,15,27,21,36,0.321428571428571,0.283018867924528,0.368421052631579
Fkbp4,chr6,-,128438655,,-1.24674807655944,40,13,57,32,35,33,0.754716981132076,0.814285714285714,0.514705882352941
Pzp,chr6,-,128526719,4.26303691751,,48,3,79,4,92,4,0.941176470588235,0.963414634146341,0.958333333333333
Klrb1c,chr6,-,128788640,5.72387121153,,27,2,21,0,33,4,0.931034482758621,0.91304347826087,0.891891891891892
BC035044,chr6,-,128891123,2.06167851814,-1.55134969522165,15,26,13,22,30,16,0.365853658536585,0.333333333333333,0.652173913043478
BC064078,chr6,+,128992960,1.91289351906,,95,15,88,11,71,5,0.863636363636364,0.854368932038835,0.93421052631579
Clec2d,chr6,+,129180614,-0.796563858218896,2.79618831616,1,116,0,124,0,92,0.00854700854700855,0,0
2310001H17Rik,chr6,-,129238481,,1.09637653302,36,68,35,102,25,112,0.346153846153846,0.339805825242718,0.182481751824818
Clec12a,chr6,+,129350243,-1.52552025441303,-2.63826111188593,0,44,0,31,0,43,0,0,0
Clec12b,chr6,-,129385873,5.42949583863,,122,12,77,6,146,12,0.91044776119403,0.865168539325843,0.924050632911392
Clec9a,chr6,+,129408861,,3.27409022259,85,0,59,4,79,1,1,1,0.9875
Clec1a,chr6,-,129451999,-2.293844657682,5.73662807124,189,46,174,85,65,146,0.804255319148936,0.790909090909091,0.308056872037915
Clec7a,chr6,-,129472784,3.16252113178,,255,24,227,15,302,25,0.913978494623656,0.904382470119522,0.923547400611621
Olr1,chr6,-,129507164,5.664409039,-7.73095229352339,155,31,130,14,145,18,0.833333333333333,0.807453416149068,0.889570552147239
Gabarapl1,chr6,+,129533191,-0.407219759249032,0.511399688386,78,188,71,136,42,166,0.293233082706767,0.274131274131274,0.201923076923077
Ybx3,chr6,-,131388449,,-0.573887405869033,55,79,34,27,59,42,0.41044776119403,0.300884955752212,0.584158415841584
Etv6,chr6,+,134035699,,0.76467341855,0,129,0,140,0,44,0,0,0
Crebl2,chr6,+,134830198,,1.77673973845,9,318,5,277,6,282,0.0275229357798165,0.0154798761609907,0.0208333333333333
Gprc5a,chr6,+,135065661,-2.17595966501555,,118,61,101,48,145,31,0.659217877094972,0.623456790123457,0.823863636363636
Hebp1,chr6,-,135168214,1.15653656079,-2.30372605244485,146,134,78,102,142,196,0.521428571428571,0.367924528301887,0.420118343195266
Emp1,chr6,+,135362930,-1.34024461066602,-1.14625744642913,104,40,58,55,71,87,0.722222222222222,0.591836734693878,0.449367088607595
Atf7ip,chr6,+,136518850,0.753007424207,,101,820,90,890,120,851,0.109663409337676,0.0989010989010989,0.123583934088569
Plbd1,chr6,-,136661892,,-2.34544919134355,143,75,83,20,176,51,0.655963302752294,0.525316455696203,0.775330396475771
Wbp11,chr6,-,136828215,0.38173197552,-0.793896795852728,17,224,14,237,15,187,0.0705394190871369,0.0588235294117647,0.0742574257425743
Art4,chr6,-,136857599,,1.70263559881,63,53,45,35,42,84,0.543103448275862,0.459183673469388,0.333333333333333
Erp27,chr6,-,136922179,,2.44009081299,77,6,79,9,52,8,0.927710843373494,0.929411764705882,0.866666666666667
Arhgdib,chr6,-,136941898,,-0.570775036143248,87,68,96,118,65,100,0.561290322580645,0.585365853658537,0.393939393939394
Ptpro,chr6,+,137252298,,-6.01549953638783,33,16,33,19,58,16,0.673469387755102,0.673469387755102,0.783783783783784
Eps8,chr6,-,137649284,-1.59983147692589,2.26294212341,46,21,45,38,45,23,0.686567164179104,0.681818181818182,0.661764705882353
Dera,chr6,+,137754576,0.378047353927,-1.03896343586627,55,173,65,80,70,155,0.241228070175439,0.273109243697479,0.311111111111111
Plekha5,chr6,+,140424098,-0.46972597120142,,47,74,57,91,32,46,0.388429752066116,0.435114503816794,0.41025641025641
Pde3a,chr6,+,141249268,9.53243044044,-1.93324330721052,0,20,1,29,0,21,0,0.0476190476190476,0
Abcc9,chr6,-,142702273,7.0421103585,-6.97832813206359,131,67,117,42,102,55,0.661616161616162,0.635869565217391,0.64968152866242
Cmas,chr6,+,142756685,0.507583009664,,2,42,5,16,0,37,0.0454545454545455,0.106382978723404,0
Gm7457,chr6,+,142814230,4.05968769462,,104,230,81,169,90,259,0.311377245508982,0.260450160771704,0.257879656160458
St8sia1,chr6,-,142964451,4.71794654511,-4.14682033138593,98,69,118,101,137,84,0.586826347305389,0.631016042780749,0.619909502262444
Etnk1,chr6,+,143167229,,0.610523832661,29,147,23,253,23,176,0.164772727272727,0.135294117647059,0.115577889447236
Bcat1,chr6,-,145076156,-1.46605490516468,,71,104,114,96,110,66,0.405714285714286,0.522935779816514,0.625
Itpr2,chr6,-,146502222,-2.38841172359219,1.94511643415,0,9,4,66,1,61,0,0.307692307692308,0.0161290322580645
Fgfr1op2,chr6,+,146577902,-0.348209397600064,0.562720080124,5,91,3,107,2,104,0.0520833333333333,0.0319148936170213,0.0188679245283019
Stk38l,chr6,+,146724929,-1.04983065096901,,108,160,79,126,102,235,0.402985074626866,0.330543933054393,0.302670623145401
Ppfibp1,chr6,+,146888493,-0.827098154142808,,11,6,1,21,10,27,0.647058823529412,0.142857142857143,0.27027027027027
Ccdc91,chr6,+,147475870,-1.00687090582141,0.699696405607,66,9,115,1,87,15,0.88,0.92741935483871,0.852941176470588
Rps4l,chr6,+,148354655,2.19920439528,-1.88195657232161,654,177,895,93,669,92,0.787003610108303,0.834888059701493,0.879106438896189
Tmtc1,chr6,-,148444351,2.51600841774,,6,33,10,53,4,64,0.153846153846154,0.232558139534884,0.0588235294117647
Dennd5b,chr6,-,149101679,-1.42609754484781,2.0272492179,7,41,16,23,8,40,0.145833333333333,0.280701754385965,0.166666666666667
Bicd1,chr6,+,149408983,-1.33859430444355,2.59182172791,12,46,22,41,18,69,0.206896551724138,0.323529411764706,0.206896551724138
Cacng8,chr7,+,3394041,-6.52496634623042,,135,1,83,6,97,0,0.992647058823529,0.988095238095238,1
Prpf31,chr7,+,3629984,,-0.677994620849713,1,122,0,120,0,127,0.00813008130081301,0,0
Mir3572,chr7,+,3655961,0.732707864414,,69,0,54,0,39,0,1,1,1
Mboat7,chr7,-,3692985,-0.354857581278822,,0,79,1,98,0,75,0,0.0125,0
Pirb,chr7,-,3720381,2.64482334612,-2.63856310281716,18,0,8,0,15,0,1,1,1
Pira2,chr7,-,3845050,5.80676607113,,14,1,33,0,26,2,0.933333333333333,0.970588235294118,0.928571428571429
Lair1,chr7,-,4063203,-4.26095728003354,3.57290471814,90,20,68,19,83,41,0.818181818181818,0.772727272727273,0.669354838709677
Leng8,chr7,+,4137055,,0.907129336157,1,63,0,77,1,122,0.015625,0,0.00813008130081301
Cdc42ep5,chr7,-,4164704,2.38373471448,,0,14,0,10,1,2,0,0,0.333333333333333
Lilra5,chr7,+,4237753,,-7.24293596037245,171,16,170,21,102,5,0.914438502673797,0.913978494623656,0.953271028037383
Pira6,chr7,-,4282927,,-5.25284260982321,10,4,11,0,2,2,0.714285714285714,0.733333333333333,0.5
Rdh13,chr7,-,4445656,-0.46590895792722,,10,34,9,40,14,14,0.227272727272727,0.209302325581395,0.5
Eps8l1,chr7,+,4460696,,1.70826218333,13,2,8,2,6,3,0.866666666666667,0.8,0.666666666666667
Tnnt1,chr7,-,4515974,2.27032898713,-1.87971909832054,17,0,14,2,8,0,1,1,1
Dnaaf3,chr7,-,4532464,-1.38920149302964,2.23933677736,51,39,59,55,45,42,0.566666666666667,0.602040816326531,0.517241379310345
Brsk1,chr7,+,4690927,0.951991260365,,13,1,9,0,7,2,0.928571428571429,0.9,0.777777777777778
Rpl28,chr7,+,4792964,0.519897239798,,31,127,20,151,40,126,0.19620253164557,0.136054421768708,0.240963855421687
Ube2s,chr7,-,4812339,,-1.29356109631324,3,207,1,205,0,146,0.0142857142857143,0.00480769230769231,0
Shisa7,chr7,-,4844695,,4.68005032185,14,31,10,20,12,41,0.311111111111111,0.24390243902439,0.226415094339623
Zfp579,chr7,-,4996100,,1.2730194302,12,23,6,12,6,26,0.342857142857143,0.206896551724138,0.1875
Zfp580,chr7,+,5051531,1.95391353414,,35,69,45,56,36,82,0.336538461538462,0.394736842105263,0.305084745762712
U2af2,chr7,+,5062142,,-0.672677667651052,1,107,0,75,0,45,0.00925925925925926,0,0
Epn1,chr7,+,5080234,0.496518696393,-0.909330759867323,1,41,4,37,1,27,0.0238095238095238,0.0888888888888889,0.0357142857142857
Rasl2-9,chr7,-,5125949,3.41599237687,,197,48,192,46,174,28,0.804081632653061,0.8,0.861386138613861
Zfp28,chr7,+,6383317,-0.657690566139191,,43,92,25,54,35,39,0.318518518518519,0.213675213675214,0.472972972972973
Peg3os,chr7,+,6706759,4.20018086652,,218,3,188,4,245,3,0.986425339366516,0.984293193717278,0.987903225806452
Peg3,chr7,-,6730418,4.39261513374,-2.20653215692215,133,134,153,89,165,156,0.49812734082397,0.533101045296167,0.514018691588785
Zscan18,chr7,-,12803637,0.829020276386,,55,245,41,269,59,310,0.183333333333333,0.143356643356643,0.159891598915989
Trim28,chr7,+,13024151,,-0.846446852050052,0,38,0,30,0,62,0,0,0
Ube2m,chr7,-,13038274,,-0.931360600293426,1,306,6,188,7,346,0.00325732899022801,0.0192307692307692,0.0198300283286119
Lig1,chr7,+,13277174,,-0.817685488880663,101,0,123,1,83,1,1,1,0.988095238095238
Ehd2,chr7,-,15967534,,-1.54796548697581,13,1,26,2,28,0,0.928571428571429,0.962962962962963,1
C5ar2,chr7,-,16244153,4.06108077847,,44,14,27,11,31,9,0.758620689655172,0.658536585365854,0.775
C5ar1,chr7,-,16259539,,-7.97776230428681,58,1,64,4,69,4,0.983050847457627,0.984615384615385,0.945205479452055
Sae1,chr7,-,16387895,-0.494872574316895,-0.783229885566487,1,42,5,61,8,49,0.0232558139534884,0.106382978723404,0.140350877192982
Arhgap35,chr7,-,16614992,-0.782780917597125,,1,32,1,53,2,73,0.0303030303030303,0.0303030303030303,0.0266666666666667
Slc1a5,chr7,+,16781345,-0.526767261432591,,0,94,0,152,1,111,0,0,0.00892857142857143
Prkd2,chr7,+,16842901,-0.687211943567321,,0,102,0,68,0,81,0,0,0
Dact3,chr7,+,16875316,1.13097997841,,6,195,1,111,3,132,0.0298507462686567,0.00510204081632653,0.0222222222222222
Calm3,chr7,-,16924031,,-0.595384166782163,60,195,56,160,63,192,0.235294117647059,0.223107569721116,0.247058823529412
Pnmal2,chr7,+,16944681,3.31724439998,,107,73,102,81,104,59,0.594444444444445,0.582857142857143,0.638036809815951
Ccdc8,chr7,+,16993901,1.15915795532,,2,32,0,34,0,9,0.0588235294117647,0,0
Hif3a,chr7,-,17062426,4.32858249204,-2.65914870377001,16,62,24,39,23,24,0.205128205128205,0.27906976744186,0.48936170212766
Mill2,chr7,+,18839965,1.71698889605,2.81102404939,36,12,47,12,50,15,0.75,0.796610169491525,0.769230769230769
Pglyrp1,chr7,+,18884689,-0.769738690727384,,43,20,19,21,44,20,0.682539682539683,0.487179487179487,0.6875
Nova2,chr7,+,18925887,3.55125970191,-6.18514086946612,10,22,15,30,5,14,0.3125,0.405405405405405,0.263157894736842
Foxa3,chr7,-,19023538,,2.98737839964,70,39,87,35,56,54,0.642201834862385,0.690476190476191,0.509090909090909
Sympk,chr7,+,19024376,,-0.617323990024468,0,3,0,11,1,12,0,0,0.0769230769230769
Dmwd,chr7,+,19076199,-0.658979927754063,,9,166,4,212,4,232,0.0514285714285714,0.0235294117647059,0.0169491525423729
Dmpk,chr7,+,19083857,,-1.89582769461954,5,1,11,0,13,0,0.833333333333333,0.916666666666667,1
Six5,chr7,+,19094543,-0.6923438774842,0.895063847106,0,11,0,12,0,7,0,0,0
Snrpd2,chr7,+,19149837,,-0.689255830888256,3,576,4,295,2,470,0.00518134715025907,0.00689655172413793,0.00423728813559322
Eml2,chr7,+,19176420,,0.645950028765,1,11,0,9,1,6,0.0833333333333333,0,0.142857142857143
Gpr4,chr7,+,19212537,1.70749750616,,62,60,65,30,49,56,0.508196721311475,0.52,0.466666666666667
Fosb,chr7,-,19310044,,10.2808796328,3,172,4,116,5,152,0.0171428571428571,0.0227272727272727,0.0318471337579618
Cd3eap,chr7,-,19359482,,-0.886342260117111,44,335,31,357,42,171,0.116094986807388,0.0846994535519126,0.197183098591549
Mark4,chr7,-,19458842,0.582406212073,,27,4,16,4,23,0,0.870967741935484,0.8,1
Bloc1s3,chr7,-,19508369,-0.540748745762835,,0,110,0,66,0,105,0,0,0
Nkpd1,chr7,+,19518730,-1.61213449250127,,31,9,48,5,45,3,0.775,0.842105263157895,0.9375
Zfp296,chr7,+,19577286,-1.07679789565002,1.22293274005,18,38,24,42,40,29,0.321428571428571,0.387096774193548,0.579710144927536
Clptm1,chr7,-,19665029,,-0.587466348305023,15,333,23,295,16,259,0.0431034482758621,0.0646067415730337,0.0581818181818182
Apoc2,chr7,-,19677940,5.24903340618,-7.28268486872068,103,3,80,3,88,1,0.971698113207547,0.963855421686747,0.98876404494382
Apoc1,chr7,-,19692658,8.61909579587,-9.44290111724977,178,54,283,19,246,14,0.767241379310345,0.839762611275964,0.946153846153846
Apoe,chr7,-,19699187,2.80902600548,,5,42,7,77,1,65,0.106382978723404,0.142857142857143,0.0151515151515152
Tomm40,chr7,-,19715428,,-1.3068681198042,0,60,1,58,0,54,0,0.0163934426229508,0
Bcam,chr7,-,19770531,1.34523808702,-2.00390466273129,0,152,3,132,3,110,0,0.0193548387096774,0.0265486725663717
Zfp111,chr7,-,24208148,-0.667690928650361,0.938077159452,53,47,61,83,82,62,0.53,0.564814814814815,0.569444444444445
Plaur,chr7,+,24462482,-0.729048003546998,,3,31,9,33,4,52,0.0882352941176471,0.225,0.0714285714285714
Xrcc1,chr7,+,24546698,,-0.756256216962977,58,61,73,71,61,60,0.487394957983193,0.544776119402985,0.504132231404959
Ethe1,chr7,+,24587542,,-1.11611978684502,107,35,80,39,75,22,0.753521126760563,0.695652173913044,0.77319587628866
Zfp575,chr7,-,24587640,4.06448712988,,142,43,89,50,89,35,0.767567567567568,0.674242424242424,0.717741935483871
Cd79a,chr7,+,24897496,5.05976627366,,142,5,113,0,104,4,0.965986394557823,0.957627118644068,0.962962962962963
Rabac1,chr7,-,24972727,,0.650514924504,85,130,63,106,100,101,0.395348837209302,0.326424870466321,0.497512437810945
Mir6537,chr7,-,25097174,3.37180326553,,622,14,563,19,559,15,0.977987421383648,0.975736568457539,0.973867595818815
Pou2f2,chr7,-,25132459,3.69431932717,-1.07714647580319,144,150,157,127,189,194,0.489795918367347,0.511400651465798,0.493472584856397
Cic,chr7,+,25267698,0.462258895951,,0,272,0,222,6,257,0,0,0.0228136882129278
Ceacam1,chr7,-,25477624,0.797664145917,,14,29,18,19,20,31,0.325581395348837,0.382978723404255,0.392156862745098
Tmem91,chr7,-,25675165,3.06634280521,,89,60,74,59,55,44,0.597315436241611,0.552238805970149,0.555555555555556
Cyp2s1,chr7,-,25816524,-5.38892320248366,,72,19,46,8,88,21,0.791208791208791,0.707692307692308,0.807339449541285
Nlrp9a,chr7,+,26535022,4.89310431362,,12,0,7,3,16,0,1,1,1
BC024978,chr7,+,27195780,0.756926805983,-0.840077374044973,9,27,13,20,6,24,0.25,0.325,0.2
Snrpa,chr7,-,27196270,,-0.963981496347014,0,14,0,11,0,18,0,0,0
