TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr9 A5.1|9 20.97 cM	mouse chr9 A5.1|9 20.97 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3|3 G1	mouse chr3|3 G1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 78.49 cM	mouse chr6 78.49 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 H4|2 103.67 cM	mouse chr2 H4|2 103.67 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F2|12 62.48 cM	mouse chr12 F2|12 62.48 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 B|1 15.15 cM	mouse chr1 B|1 15.15 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 E1|4 78.54 cM	mouse chr4 E1|4 78.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 F2.2|3 46.45 cM	mouse chr3 F2.2|3 46.45 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6|6 A3.3	mouse chr6|6 A3.3	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 22.09 cM	mouse chr2 22.09 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 E1|14 44.17 cM	mouse chr14 E1|14 44.17 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 E1|8 59.65 cM	mouse chr8 E1|8 59.65 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 A3.1|13 7.97 cM	mouse chr13 A3.1|13 7.97 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 E1|4 78.23 cM	mouse chr4 E1|4 78.23 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 62.63 cM	mouse chr2 62.63 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19 A|19 7.16 cM	mouse chr19 A|19 7.16 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 D|2 49.83 cM	mouse chr2 D|2 49.83 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 E1|9 43.36 cM	mouse chr9 E1|9 43.36 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A7.2|X 36.05 cM	mouse chrX A7.2|X 36.05 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 B1.3|11 36.38 cM	mouse chr11 B1.3|11 36.38 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 D3|8 53.1 cM	mouse chr8 D3|8 53.1 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX B|X	mouse chrX B|X	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 18.06 cM	mouse chr12 18.06 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 E2.3|1 52.29 cM	mouse chr1 E2.3|1 52.29 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX E3|X 56.25 cM	mouse chrX E3|X 56.25 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1|1 G1	mouse chr1|1 G1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F2|12 62.57 cM	mouse chr12 F2|12 62.57 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A3|9 7.84 cM	mouse chr9 A3|9 7.84 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17 20.67 cM	mouse chr17 20.67 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 E4|5 48.52 cM	mouse chr5 E4|5 48.52 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.87 cM	mouse chr4 B3|4 32.87 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 D3|10 77.13 cM	mouse chr10 D3|10 77.13 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 C4|1 40.89 cM	mouse chr1 C4|1 40.89 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 A1|6 2.59 cM	mouse chr6 A1|6 2.59 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 C3.1|5 33.8 cM	mouse chr5 C3.1|5 33.8 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 B1|7 19.29 cM	mouse chr7 B1|7 19.29 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 49.26 cM	mouse chr1 49.26 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 C5|1 43.6 cM	mouse chr1 C5|1 43.6 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F2|12 62.45 cM	mouse chr12 F2|12 62.45 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A1.1|X 3.48 cM	mouse chrX A1.1|X 3.48 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 G1|2 71.01 cM	mouse chr2 G1|2 71.01 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 D|2 49.73 cM	mouse chr2 D|2 49.73 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 52.0 cM	mouse chr8 52.0 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX 61.35 cM	mouse chrX 61.35 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 24.51 cM	mouse chr2 24.51 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 82.96 cM	mouse chr11 82.96 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 103.43 cM	mouse chr2 103.43 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 13.74 cM	mouse chr15 13.74 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 D1|6 39.51 cM	mouse chr6 D1|6 39.51 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 26.02 cM	mouse chr5 26.02 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 A1|18 8.28 cM	mouse chr18 A1|18 8.28 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 E1|18 34.62 cM	mouse chr18 E1|18 34.62 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 50.7 cM	mouse chr18 50.7 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F1|12 62.35 cM	mouse chr12 F1|12 62.35 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 A1	mouse chr16 A1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrY B	mouse chrY B	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 73.8 cM	mouse chr2 73.8 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 B|2 21.74 cM	mouse chr2 B|2 21.74 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 88.85 cM	mouse chr7 88.85 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A5.3|9 29.7 cM	mouse chr9 A5.3|9 29.7 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 45.02 cM	mouse chr15 45.02 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 B3|6 27.65 cM	mouse chr6 B3|6 27.65 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 B1|13 28.4 cM	mouse chr13 B1|13 28.4 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.83 cM	mouse chr4 B3|4 32.83 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 A3|7 15.91 cM	mouse chr7 A3|7 15.91 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 A3.3|6 14.75 cM	mouse chr6 A3.3|6 14.75 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX F3	mouse chrX F3	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 F1|3 39.24 cM	mouse chr3 F1|3 39.24 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 A1.3|12 8.3 cM	mouse chr12 A1.3|12 8.3 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 E1|3 30.08 cM	mouse chr3 E1|3 30.08 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8|8 B2	mouse chr8|8 B2	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11|11 B1.1	mouse chr11|11 B1.1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 E3|6 53.83 cM	mouse chr6 E3|6 53.83 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 E|12 51.23 cM	mouse chr12 E|12 51.23 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7|7 F1	mouse chr7|7 F1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17 19.62 cM	mouse chr17 19.62 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 F2.2|3 46.49 cM	mouse chr3 F2.2|3 46.49 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 G1.3|5 67.99 cM	mouse chr5 G1.3|5 67.99 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 A3|2 18.29 cM	mouse chr2 A3|2 18.29 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 45.71 cM	mouse chr4 45.71 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 4.12 cM	mouse chr1 4.12 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A5|X 25.69 cM	mouse chrX A5|X 25.69 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17 B1|17 17.59 cM	mouse chr17 B1|17 17.59 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19 A|19 5.34 cM	mouse chr19 A|19 5.34 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 H3|3 76.96 cM	mouse chr3 H3|3 76.96 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A7.3|X 38.01 cM	mouse chrX A7.3|X 38.01 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 48.93 cM	mouse chr6 48.93 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 H1|1 67.97 cM	mouse chr1 H1|1 67.97 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 C3.1|16 43.36 cM	mouse chr16 C3.1|16 43.36 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 B3|5 23.85 cM	mouse chr5 B3|5 23.85 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 39.16 cM	mouse chr1 39.16 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 E2|4 83.78 cM	mouse chr4 E2|4 83.78 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 A1|16 6.37 cM	mouse chr16 A1|16 6.37 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 C5|1 43.45 cM	mouse chr1 C5|1 43.45 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 A3	mouse chr2 A3	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 65.34 cM	mouse chr5 65.34 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 2.14 cM	mouse chr8 2.14 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 F2.1|3 42.04 cM	mouse chr3 F2.1|3 42.04 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 D3|10 74.6 cM	mouse chr10 D3|10 74.6 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 37.02 cM	mouse chr1 37.02 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 E1|15 38.02 cM	mouse chr15 E1|15 38.02 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 D1|13 50.56 cM	mouse chr13 D1|13 50.56 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 F3|6 63.12 cM	mouse chr6 F3|6 63.12 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 E|12 51.1 cM	mouse chr12 E|12 51.1 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 C2|2 39.53 cM	mouse chr2 C2|2 39.53 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 B|14 20.81 cM	mouse chr14 B|14 20.81 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 D1|15 25.58 cM	mouse chr15 D1|15 25.58 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 B2|18 19.14 cM	mouse chr18 B2|18 19.14 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17|17 D	mouse chr17|17 D	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 C3|1 33.75 cM	mouse chr1 C3|1 33.75 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 5.52 cM	mouse chr12 5.52 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 18.89 cM	mouse chr8 18.89 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 46.58 cM	mouse chr9 46.58 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 48.46 cM	mouse chr5 48.46 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 F1|2 63.2 cM	mouse chr2 F1|2 63.2 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 B|14 22.48 cM	mouse chr14 B|14 22.48 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 E1|4 78.26 cM	mouse chr4 E1|4 78.26 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 E1|11 71.88 cM	mouse chr11 E1|11 71.88 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 B2|10 22.77 cM	mouse chr10 B2|10 22.77 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 C1|4 34.92 cM	mouse chr4 C1|4 34.92 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7|7 B5	mouse chr7|7 B5	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 B3|11 42.96 cM	mouse chr11 B3|11 42.96 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 E2|5 44.78 cM	mouse chr5 E2|5 44.78 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 A1|7 8.4 cM	mouse chr7 A1|7 8.4 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 D3|4 68.01 cM	mouse chr4 D3|4 68.01 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 C2|13	mouse chr13 C2|13	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A3|9 7.7 cM	mouse chr9 A3|9 7.7 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F1|12 62.33 cM	mouse chr12 F1|12 62.33 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 B3|13 34.51 cM	mouse chr13 B3|13 34.51 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 B2|12	mouse chr12 B2|12	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 C1|6 31.54 cM	mouse chr6 C1|6 31.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 D|11 60.16 cM	mouse chr11 D|11 60.16 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 44.32 cM	mouse chr5 44.32 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 50.34 cM	mouse chr1 50.34 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 E1|2 50.09 cM	mouse chr2 E1|2 50.09 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 A3|7 9.92 cM	mouse chr7 A3|7 9.92 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 D	mouse chr11 D	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 F1|3 38.82 cM	mouse chr3 F1|3 38.82 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 A3.3|6 12.54 cM	mouse chr6 A3.3|6 12.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 D1|6 37.96 cM	mouse chr6 D1|6 37.96 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 37.7 cM	mouse chr15 37.7 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 A1|6 1.99 cM	mouse chr6 A1|6 1.99 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 34.54 cM	mouse chr13 34.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 H3|2 94.87 cM	mouse chr2 H3|2 94.87 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 B3.1|15 15.1 cM	mouse chr15 B3.1|15 15.1 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 A3.3|11 16.46 cM	mouse chr11 A3.3|11 16.46 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 14.44 cM	mouse chr13 14.44 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 64.3 cM	mouse chr7 64.3 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A7.3|X 38.08 cM	mouse chrX A7.3|X 38.08 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 32.84 cM	mouse chr7 32.84 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8|8 C2	mouse chr8|8 C2	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 21.09 cM	mouse chr12 21.09 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr2 E1|2 50.01 cM	mouse chr2 E1|2 50.01 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 9.15 cM	mouse chr7 9.15 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 24.28 cM	mouse chr4 24.28 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 G2|5 76.98 cM	mouse chr5 G2|5 76.98 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 B1|13 30.95 cM	mouse chr13 B1|13 30.95 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 C3|13 47.75 cM	mouse chr13 C3|13 47.75 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A4|9 20.79 cM	mouse chr9 A4|9 20.79 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 26.87 cM|16 B4	mouse chr16 26.87 cM|16 B4	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19 A|19 4.25 cM	mouse chr19 A|19 4.25 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 A1|14 4.96 cM	mouse chr14 A1|14 4.96 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 A3|16 11.81 cM	mouse chr16 A3|16 11.81 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A4|9 20.32 cM	mouse chr9 A4|9 20.32 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 C|7 34.31 cM	mouse chr7 C|7 34.31 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10|10 B5.3	mouse chr10|10 B5.3	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17 E1.1|17 32.68 cM	mouse chr17 E1.1|17 32.68 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 A5.1|9 23.41 cM	mouse chr9 A5.1|9 23.41 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 C3|4 36.66 cM	mouse chr4 C3|4 36.66 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 D2.2|13 63.73 cM	mouse chr13 D2.2|13 63.73 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 B3|18 19.51 cM	mouse chr18 B3|18 19.51 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr16 B5|16 30.83 cM	mouse chr16 B5|16 30.83 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 E3|7 55.74 cM	mouse chr7 E3|7 55.74 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 D1|14 33.35 cM	mouse chr14 D1|14 33.35 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 C2|14 27.15 cM	mouse chr14 C2|14 27.15 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr17 45.2 cM	mouse chr17 45.2 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F1|12 60.37 cM	mouse chr12 F1|12 60.37 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19 A|19 4.32 cM	mouse chr19 A|19 4.32 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 F1|12 62.16 cM	mouse chr12 F1|12 62.16 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 D2|10 66.32 cM	mouse chr10 D2|10 66.32 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19 B|19 15.54 cM	mouse chr19 B|19 15.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 D1|6 40.5 cM	mouse chr6 D1|6 40.5 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.88 cM	mouse chr4 B3|4 32.88 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 G1|3 50.17 cM	mouse chr3 G1|3 50.17 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13|13 B2	mouse chr13|13 B2	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr14 C1|14 22.49 cM	mouse chr14 C1|14 22.49 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr8 21.16 cM	mouse chr8 21.16 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr6 A1|6 4.38 cM	mouse chr6 A1|6 4.38 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B1|4 27.27 cM	mouse chr4 B1|4 27.27 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.9 cM	mouse chr4 B3|4 32.9 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr18 21.09 cM	mouse chr18 21.09 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 E2|11 80.54 cM	mouse chr11 E2|11 80.54 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 A3|7 9.15 cM	mouse chr7 A3|7 9.15 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 A4|10 16.46 cM	mouse chr10 A4|10 16.46 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr10 C1|10 40.66 cM	mouse chr10 C1|10 40.66 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.82 cM	mouse chr4 B3|4 32.82 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 F|5 54.69 cM	mouse chr5 F|5 54.69 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr11 54.34 cM	mouse chr11 54.34 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr15 39.79 cM	mouse chr15 39.79 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chrX A7.2|X 36.06 cM	mouse chrX A7.2|X 36.06 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 21.42 cM	mouse chr9 21.42 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr9 F1|9 54.72 cM	mouse chr9 F1|9 54.72 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr19|19 B	mouse chr19|19 B	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr3 E2|3 32.59 cM	mouse chr3 E2|3 32.59 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr12 55.11 cM	mouse chr12 55.11 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr4 B3|4 32.84 cM	mouse chr4 B3|4 32.84 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 E1.1|1 49.26 cM	mouse chr1 E1.1|1 49.26 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5|5 A1	mouse chr5|5 A1	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr13 B1|13 27.68 cM	mouse chr13 B1|13 27.68 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr1 38.01 cM	mouse chr1 38.01 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr5 71.21 cM	mouse chr5 71.21 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
mouse chr7 A1|7 7.35 cM	mouse chr7 A1|7 7.35 cM	0.999999999995203	-4.79740240977236e-12	4	0	0	193	112291
